,Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
92,19710.0,10509883,HZ251248,05/03/2016 07:15:00 PM,014XX N PARKSIDE AVE,2840,PUBLIC PEACE VIOLATION,FALSE FIRE ALARM,"SCHOOL, PUBLIC, BUILDING",0,0,2531,25,29,25,24,1138406,1909030,2016,05/10/2016 03:56:50 PM,41.906507267,-87.76702211,"(41.906507267, -87.76702211)"
93,19948.0,10509896,HZ251520,05/03/2016 10:30:00 PM,084XX S BENNETT AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,0,0,412,4,8,45,5,1190325,1849409,2016,05/10/2016 03:56:50 PM,41.741805104,-87.578230034,"(41.741805104, -87.578230034)"
94,20254.0,10509902,HZ251508,05/03/2016 08:40:00 PM,068XX S KILDARE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,0,0,833,8,13,65,26,1148884,1858936,2016,05/10/2016 03:56:50 PM,41.768846377,-87.729824801,"(41.768846377, -87.729824801)"
95,20668.0,10509920,HZ251426,05/03/2016 06:30:00 PM,060XX S WESTERN AVE,890,THEFT,FROM BUILDING,OTHER,0,0,825,8,16,66,6,1161408,1864461,2016,05/10/2016 03:56:50 PM,41.783757424,-87.683764609,"(41.783757424, -87.683764609)"
96,20733.0,10509930,HZ251521,05/03/2016 10:00:00 PM,051XX W PATTERSON AVE,890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,0,0,1634,16,38,15,6,1141431,1923782,2016,05/10/2016 03:56:50 PM,41.946932946,-87.75554478,"(41.946932946, -87.75554478)"
97,21017.0,10509946,HZ251516,05/03/2016 10:30:00 PM,060XX W MELROSE ST,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,0,0,1633,16,36,17,5,1135651,1920983,2016,05/10/2016 03:56:50 PM,41.939357146,-87.776857542,"(41.939357146, -87.776857542)"
98,21406.0,10509988,HZ250746,05/03/2016 04:35:00 PM,029XX N SHEFFIELD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,1,0,1933,19,44,6,11,1169107,1919625,2016,05/10/2016 03:56:50 PM,41.934968944,-87.653936849,"(41.934968944, -87.653936849)"
99,22036.0,10510002,HZ250689,05/03/2016 02:25:00 PM,031XX N SOUTHPORT AVE,890,THEFT,FROM BUILDING,APARTMENT,0,0,1933,19,32,6,6,1166410,1921167,2016,05/10/2016 03:56:50 PM,41.939258491,-87.663804093,"(41.939258491, -87.663804093)"
100,22058.0,10510006,HZ250696,05/03/2016 06:10:00 PM,062XX S ARCHER AVE,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,0,0,811,8,23,56,6,1135620,1867749,2016,05/10/2016 03:56:50 PM,41.793275985,-87.77823659,"(41.793275985, -87.77823659)"
101,22553.0,10510008,HZ250711,05/03/2016 02:00:00 PM,0000X E LAKE ST,820,THEFT,$500 AND UNDER,COLLEGE/UNIVERSITY GROUNDS,0,0,111,1,42,32,6,1176585,1901750,2016,05/10/2016 03:56:50 PM,41.885753285,-87.626996239,"(41.885753285, -87.626996239)"
102,22834.0,10510023,HZ251630,05/03/2016 06:00:00 PM,085XX S BENNETT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,412,4,8,45,14,1190338,1848813,2016,05/10/2016 03:56:50 PM,41.740169311,-87.578201565,"(41.740169311, -87.578201565)"
103,23016.0,10510201,HZ251743,05/03/2016 06:00:00 PM,089XX S COTTAGE GROVE AVE,460,BATTERY,SIMPLE,STREET,0,0,633,6,6,44,08B,1183121,1846055,2016,05/10/2016 03:56:50 PM,41.732771785,-87.604728989,"(41.732771785, -87.604728989)"
104,23073.0,10510028,HZ251387,05/03/2016 09:00:00 PM,034XX S EMERALD AVE,820,THEFT,$500 AND UNDER,STREET,0,0,915,9,11,60,6,1171863,1882071,2016,05/10/2016 03:56:50 PM,41.831857932,-87.64491566,"(41.831857932, -87.64491566)"
105,23139.0,10510044,HZ251374,05/03/2016 12:00:00 PM,047XX S ASHLAND AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,0,0,931,9,20,61,11,1166467,1873388,2016,05/10/2016 03:56:50 PM,41.808147803,-87.664961971,"(41.808147803, -87.664961971)"
106,23204.0,10510086,HZ251423,05/03/2016 10:22:00 PM,087XX S BURLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,0,0,424,4,7,46,14,1199184,1847735,2016,05/10/2016 03:56:50 PM,41.736993626,-87.545827764,"(41.736993626, -87.545827764)"
107,24067.0,10510107,HZ251653,05/03/2016 05:00:00 PM,063XX N HERMITAGE AVE,820,THEFT,$500 AND UNDER,RESIDENCE,0,0,2433,24,40,77,6,1163624,1941880,2016,05/10/2016 03:56:50 PM,41.996155077,-87.673457065,"(41.996155077, -87.673457065)"
108,24241.0,10509487,HZ251039,05/04/2016 12:46:00 PM,014XX W 95TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,0,0,2213,22,21,73,14,1168076,1841733,2016,05/11/2016 03:50:55 PM,41.721247847,-87.659969446,"(41.721247847, -87.659969446)"
109,24306.0,10510115,HZ251663,05/03/2016 11:00:00 AM,054XX N SAWYER AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,0,0,1712,17,40,13,11,1153730,1936013,2016,05/10/2016 03:56:50 PM,41.980259177,-87.710009782,"(41.980259177, -87.710009782)"
110,24437.0,10510146,HZ251547,05/03/2016 09:00:00 PM,003XX N PINE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,0,1523,15,28,25,08B,1139441,1901703,2016,05/10/2016 03:56:50 PM,41.886382272,-87.763398884,"(41.886382272, -87.763398884)"
111,24569.0,10510187,HZ251739,05/03/2016 10:54:00 PM,051XX W NORTH AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,1,0,2533,25,37,25,26,1141622,1910145,2016,05/10/2016 03:56:50 PM,41.909508082,-87.755180702,"(41.909508082, -87.755180702)"
112,24761.0,10510207,HZ251665,05/03/2016 10:00:00 AM,009XX N RUSH ST,890,THEFT,FROM BUILDING,OTHER,0,0,1833,18,42,8,6,1176466,1907032,2016,05/10/2016 03:56:50 PM,41.900250049,-87.627273613,"(41.900250049, -87.627273613)"
113,24869.0,10510216,HZ251678,05/03/2016 10:30:00 PM,022XX S SAWYER AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,0,0,1024,10,24,30,3,1155039,1889026,2016,05/10/2016 03:56:50 PM,41.851296671,-87.706458801,"(41.851296671, -87.706458801)"
114,25410.0,10510229,HZ251692,05/03/2016 11:30:00 PM,009XX W 19TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,1235,12,25,31,7,1170718,1891113,2016,05/10/2016 03:56:50 PM,41.856695068,-87.648852364,"(41.856695068, -87.648852364)"
115,26041.0,10510426,HZ250729,05/03/2016 02:05:00 AM,034XX N HALSTED ST,880,THEFT,PURSE-SNATCHING,BAR OR TAVERN,0,0,1924,19,44,6,6,1170308,1923273,2016,05/10/2016 03:56:50 PM,41.944953005,-87.649416212,"(41.944953005, -87.649416212)"
116,26193.0,10510600,HZ250893,05/03/2016 04:30:00 PM,079XX S PRAIRIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,623,6,6,44,14,1179410,1852394,2016,05/10/2016 03:56:50 PM,41.750252151,-87.61813096,"(41.750252151, -87.61813096)"
117,26562.0,10510660,HZ252031,05/03/2016 07:00:00 PM,028XX N CLARK ST,890,THEFT,FROM BUILDING,ATHLETIC CLUB,0,0,1934,19,44,6,6,1171402,1919138,2016,05/10/2016 03:56:50 PM,41.933582379,-87.645517082,"(41.933582379, -87.645517082)"
118,26934.0,10510662,HZ252034,05/03/2016 08:00:00 PM,020XX W SCHILLER ST,820,THEFT,$500 AND UNDER,STREET,0,0,1424,14,1,24,6,1162452,1909424,2016,05/10/2016 03:56:50 PM,41.907118834,-87.678680286,"(41.907118834, -87.678680286)"
119,27043.0,10510771,HZ252073,05/03/2016 04:30:00 PM,067XX S CORNELL AVE,810,THEFT,OVER $500,APARTMENT,0,0,332,3,5,43,6,1188363,1860651,2016,05/10/2016 03:56:50 PM,41.772701185,-87.585060362,"(41.772701185, -87.585060362)"
120,27452.0,10510864,HZ249302,05/03/2016 07:40:00 AM,016XX S MICHIGAN AVE,460,BATTERY,SIMPLE,OTHER,0,0,131,1,2,33,08B,1177485,1892305,2016,05/23/2016 03:48:54 PM,41.859815277,-87.623977927,"(41.859815277, -87.623977927)"
121,27580.0,10510936,HZ251969,05/03/2016 09:45:00 PM,004XX E 48TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,223,2,3,38,08B,1180055,1873293,2016,05/10/2016 03:56:50 PM,41.807586328,-87.615127788,"(41.807586328, -87.615127788)"
122,27904.0,10511141,HZ252349,05/03/2016 10:30:00 PM,005XX W 97TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,SPORTS ARENA/STADIUM,0,0,2223,22,21,73,14,1174222,1840563,2016,05/10/2016 03:56:50 PM,41.717903082,-87.63749255,"(41.717903082, -87.63749255)"
123,28144.0,10511194,HZ252201,05/03/2016 09:30:00 PM,009XX W BELMONT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1933,19,44,6,14,1169596,1921441,2016,05/10/2016 03:56:50 PM,41.93994148,-87.652086737,"(41.93994148, -87.652086737)"
124,28671.0,10511221,HZ252329,05/03/2016 01:00:00 PM,031XX W MONTROSE AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,0,1724,17,33,14,6,1154500,1929070,2016,05/10/2016 03:56:50 PM,41.96119177,-87.707364558,"(41.96119177, -87.707364558)"
125,28693.0,10511249,HZ252415,05/03/2016 01:30:00 AM,058XX S SANGAMON ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,0,1,712,7,16,68,26,1170978,1865954,2016,05/10/2016 03:56:50 PM,41.787650639,-87.648633945,"(41.787650639, -87.648633945)"
126,28911.0,10511336,HZ252504,05/03/2016 10:00:00 AM,020XX N CLARK ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,0,0,1814,18,43,7,11,1173986,1913691,2016,05/10/2016 03:56:50 PM,41.918578314,-87.636183854,"(41.918578314, -87.636183854)"
127,28932.0,10511361,HZ252601,05/03/2016 12:27:00 PM,018XX S CALUMET AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,0,0,132,1,2,33,11,1178756,1891402,2016,05/10/2016 03:56:50 PM,41.857308478,-87.619340066,"(41.857308478, -87.619340066)"
128,29127.0,10511443,HZ252729,05/03/2016 06:30:00 PM,026XX N MOZART ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,1411,14,35,22,7,1156925,1917430,2016,05/10/2016 03:56:50 PM,41.929201886,-87.698765756,"(41.929201886, -87.698765756)"
129,29933.0,10511493,HZ252767,05/03/2016 02:30:00 PM,052XX W LAKE ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,0,1523,15,28,25,5,1141195,1902044,2016,05/10/2016 03:56:50 PM,41.887285871,-87.756949272,"(41.887285871, -87.756949272)"
130,30040.0,10511513,HZ251916,05/03/2016 11:25:00 PM,002XX N ABERDEEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1214,12,27,28,14,1169100,1901749,2016,05/10/2016 03:56:50 PM,41.885916313,-87.654482517,"(41.885916313, -87.654482517)"
131,30278.0,10511515,HZ251902,05/03/2016 05:00:00 PM,035XX N Wilton Ave,890,THEFT,FROM BUILDING,APARTMENT,0,0,1924,19,44,6,6,1169310,1923616,2016,05/10/2016 03:56:50 PM,41.945916003,-87.653074432,"(41.945916003, -87.653074432)"
132,30430.0,10511516,HZ252310,05/03/2016 02:00:00 PM,031XX W MADISON ST,890,THEFT,FROM BUILDING,DRUG STORE,0,0,1222,12,28,27,6,1155397,1899849,2016,05/10/2016 03:56:50 PM,41.880988964,-87.704854042,"(41.880988964, -87.704854042)"
133,30452.0,10511522,HZ251882,05/03/2016 08:00:00 AM,033XX N Page Ave,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,0,0,1631,16,36,17,11,1121837,1921147,2016,05/10/2016 03:56:50 PM,41.940042028,-87.827625466,"(41.940042028, -87.827625466)"
134,30474.0,10511543,HZ252763,05/03/2016 06:00:00 PM,061XX N WINTHROP AVE,820,THEFT,$500 AND UNDER,OTHER,0,0,2433,24,48,77,6,1167747,1940929,2016,05/10/2016 03:56:50 PM,41.993457327,-87.658318065,"(41.993457327, -87.658318065)"
135,30496.0,10511654,HZ252984,05/03/2016 10:00:00 PM,059XX S INDIANA AVE,820,THEFT,$500 AND UNDER,STREET,0,0,232,2,20,40,6,1178617,1865611,2016,05/10/2016 03:56:50 PM,41.786539062,-87.620635522,"(41.786539062, -87.620635522)"
136,30691.0,10511697,HZ253073,05/03/2016 12:00:00 AM,006XX N KINGSBURY ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,0,1,1831,18,42,8,26,1172883,1904116,2016,05/10/2016 03:56:50 PM,41.892328543,-87.640520462,"(41.892328543, -87.640520462)"
137,30975.0,10512013,HZ253292,05/03/2016 04:00:00 PM,039XX N NEENAH AVE,560,ASSAULT,SIMPLE,OTHER,0,0,1632,16,38,17,08A,1131814,1925542,2016,05/10/2016 03:56:50 PM,41.951935032,-87.790853806,"(41.951935032, -87.790853806)"
138,31841.0,10509509,HZ250880,05/04/2016 08:00:00 AM,017XX W POLK ST,265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,OTHER,0,0,1231,12,2,28,2,1164782,1896486,2016,05/11/2016 03:50:55 PM,41.871566847,-87.670488348,"(41.871566847, -87.670488348)"
139,32083.0,10509510,HZ250980,05/04/2016 11:58:00 AM,016XX E 69TH ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,1,0,332,3,5,43,26,1188588,1859566,2016,05/11/2016 03:50:55 PM,41.76971848,-87.584270226,"(41.76971848, -87.584270226)"
140,32450.0,10509515,HZ251054,05/04/2016 12:50:00 PM,004XX W 97TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1,0,2223,22,21,73,18,1174958,1840580,2016,05/11/2016 03:50:55 PM,41.717933377,-87.634796373,"(41.717933377, -87.634796373)"
141,32859.0,10512082,HZ253323,05/03/2016 09:00:00 AM,021XX S MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,0,0,132,1,2,33,11,1177540,1890161,2016,05/10/2016 03:56:50 PM,41.853930752,-87.623841071,"(41.853930752, -87.623841071)"
142,33341.0,10512232,HZ253420,05/03/2016 05:00:00 PM,066XX N GREENVIEW AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,0,0,2432,24,40,1,17,1165070,1944128,2016,05/10/2016 03:56:50 PM,42.002292941,-87.668073655,"(42.002292941, -87.668073655)"
143,33406.0,10512295,HZ253524,05/03/2016 04:00:00 PM,078XX S KENWOOD AVE,820,THEFT,$500 AND UNDER,STREET,0,0,411,4,8,45,6,1186568,1853360,2016,05/10/2016 03:56:50 PM,41.752736679,-87.591870628,"(41.752736679, -87.591870628)"
144,33472.0,10512308,HZ253532,05/03/2016 10:00:00 AM,017XX W 59TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,0,1,715,7,15,67,26,1165442,1865561,2016,05/10/2016 03:56:50 PM,41.786691384,-87.668943302,"(41.786691384, -87.668943302)"
145,33516.0,10512570,HZ253700,05/03/2016 12:00:00 PM,022XX W 71ST ST,820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,0,0,832,8,18,66,6,1162537,1857540,2016,05/10/2016 03:56:50 PM,41.764741768,-87.679818093,"(41.764741768, -87.679818093)"
146,33538.0,10512605,HZ253685,05/03/2016 11:00:00 AM,038XX N SPAULDING AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,0,1733,17,33,16,11,1153705,1925357,2016,05/10/2016 03:56:50 PM,41.951018949,-87.710386648,"(41.951018949, -87.710386648)"
147,34119.0,10509532,HZ251088,05/04/2016 12:50:00 PM,020XX W JACKSON BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,0,1,1225,12,2,28,26,1162659,1898621,2016,05/11/2016 03:50:55 PM,41.877470199,-87.678222877,"(41.877470199, -87.678222877)"
148,34270.0,10512841,HZ254217,05/03/2016 05:30:00 PM,065XX S DR MARTIN LUTHER KING JR DR,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,0,0,312,3,20,42,3,1180045,1861769,2016,05/10/2016 03:56:50 PM,41.775963639,-87.615517372,"(41.775963639, -87.615517372)"
149,35207.0,10509533,HZ251056,05/04/2016 08:00:00 AM,080XX S ASHLAND AVE,820,THEFT,$500 AND UNDER,STREET,0,0,611,6,21,71,6,1167071,1851447,2016,05/11/2016 03:50:55 PM,41.74792601,-87.663373604,"(41.74792601, -87.663373604)"
150,35358.0,10513298,HZ254836,05/03/2016 12:00:00 PM,037XX N NEWLAND AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,0,1,1632,16,36,17,26,1129411,1924029,2016,05/10/2016 03:56:50 PM,41.947824587,-87.799722047,"(41.947824587, -87.799722047)"
151,35663.0,10513481,HZ254981,05/03/2016 05:00:00 PM,004XX N RIDGEWAY AVE,620,BURGLARY,UNLAWFUL ENTRY,OTHER,0,0,1122,11,27,23,5,1151310,1902714,2016,05/10/2016 03:56:50 PM,41.888931976,-87.719786107,"(41.888931976, -87.719786107)"
152,36400.0,10513530,HZ255054,05/03/2016 07:00:00 AM,033XX W 62ND PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,0,0,823,8,15,66,11,1155146,1862987,2016,05/10/2016 03:56:50 PM,41.77984007,-87.706762932,"(41.77984007, -87.706762932)"
153,36422.0,10513537,HZ255100,05/03/2016 01:00:00 PM,024XX E 82ND ST,810,THEFT,OVER $500,PARK PROPERTY,0,0,422,4,7,46,6,1193875,1851074,2016,05/10/2016 03:56:50 PM,41.746287787,-87.565168726,"(41.746287787, -87.565168726)"
154,36509.0,10514462,HZ256372,01/01/2015 12:00:00 AM,073XX S EXCHANGE AVE,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,NURSING HOME/RETIREMENT HOME,0,0,334,3,7,43,2,,,2015,05/10/2016 03:56:50 PM,,,
155,36815.0,10515115,HZ257247,03/21/2016 09:00:00 AM,082XX S MARSHFIELD AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ATM (AUTOMATIC TELLER MACHINE),0,0,614,6,21,71,11,,,2016,05/10/2016 03:56:50 PM,,,
156,37100.0,10515155,HZ250169,04/01/2016 03:00:00 PM,061XX S DREXEL AVE,810,THEFT,OVER $500,RESIDENCE,0,0,313,3,20,42,6,,,2016,05/10/2016 03:56:50 PM,,,
157,37451.0,10515175,HZ257172,11/24/2015 05:30:00 PM,033XX W ADAMS ST,820,THEFT,$500 AND UNDER,RESIDENCE,0,0,1124,11,28,27,6,,,2015,05/10/2016 03:56:50 PM,,,
158,37605.0,10515182,HZ257201,04/01/2016 12:30:00 PM,030XX W ARMITAGE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,0,1,1421,14,35,22,26,,,2016,05/10/2016 03:56:50 PM,,,
159,37977.0,10515257,HZ257314,04/05/2016 12:01:00 AM,006XX W BARRY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,0,0,1934,19,44,6,11,,,2016,05/10/2016 03:56:50 PM,,,
160,38392.0,10515292,HZ257374,01/15/2016 09:00:00 AM,013XX N KOSTNER AVE,820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,0,0,2533,25,37,23,6,,,2016,05/10/2016 03:56:50 PM,,,
161,38501.0,10515294,HZ257376,01/01/2016 12:00:00 AM,041XX N MARINE DR,1541,OBSCENITY,SALE/DIST OBSCENE MAT TO MINOR,"SCHOOL, PUBLIC, BUILDING",1,0,1915,19,46,3,17,,,2016,05/10/2016 03:56:50 PM,,,
162,38502.0,10515309,HZ249609,04/12/2016 04:00:00 PM,011XX E 95TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,0,0,413,4,8,47,04A,,,2016,05/10/2016 03:56:50 PM,,,
163,38609.0,10515355,HZ247169,05/01/2016 11:40:00 AM,054XX S WELLS ST,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,0,0,935,9,3,37,3,1175550,1868625,2016,05/23/2016 03:48:54 PM,41.794879,-87.63179049,"(41.794879, -87.63179049)"
164,38762.0,10515417,HZ257105,01/01/2016 12:01:00 AM,124XX S NORMAL AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,0,0,523,5,34,53,20,,,2016,05/10/2016 03:56:50 PM,,,
165,39002.0,10515434,HZ257497,04/02/2016 12:12:00 PM,021XX S MARSHALL BLVD,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,0,0,1023,10,12,30,26,,,2016,05/10/2016 03:56:50 PM,,,
166,39089.0,10515453,HZ257533,04/09/2016 10:00:00 AM,031XX W MONTROSE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,0,0,1724,17,33,14,26,,,2016,05/10/2016 03:56:50 PM,,,
167,39851.0,10515539,HZ257294,02/28/2016 12:01:00 AM,068XX S NORMAL BLVD,810,THEFT,OVER $500,"SCHOOL, PUBLIC, BUILDING",0,0,722,7,6,68,6,,,2016,05/10/2016 03:56:50 PM,,,
168,40022.0,10515629,HZ257915,04/01/2016 12:00:00 PM,072XX N OCONTO AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,0,0,1611,16,41,9,26,,,2016,05/10/2016 03:56:50 PM,,,
169,40632.0,10515675,HZ257978,04/04/2016 03:15:00 PM,006XX N MICHIGAN AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,0,1834,18,42,8,6,,,2016,05/10/2016 03:56:50 PM,,,
170,40676.0,10515688,HZ257806,04/11/2016 12:01:00 AM,030XX S CHRISTIANA AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,0,0,1032,10,22,30,11,,,2016,05/10/2016 03:56:50 PM,,,
171,41198.0,10515761,HZ257158,03/09/2016 10:45:00 AM,002XX E OHIO ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,0,0,1834,18,42,8,11,,,2016,05/10/2016 03:56:50 PM,,,
172,41263.0,10515771,HZ257735,04/01/2016 03:00:00 PM,019XX W 50TH ST,1792,KIDNAPPING,CHILD ABDUCTION/STRANGER,"SCHOOL, PUBLIC, GROUNDS",0,0,931,9,16,61,20,,,2016,05/10/2016 03:56:50 PM,,,
173,41564.0,10516026,HZ250963,03/15/2016 09:00:00 AM,012XX N CALIFORNIA AVE,820,THEFT,$500 AND UNDER,STREET,0,0,1423,14,26,24,6,,,2016,05/10/2016 03:56:50 PM,,,
174,41651.0,10516030,HZ257296,03/15/2016 12:00:00 PM,032XX W PIERCE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,0,0,1422,14,26,23,11,,,2016,05/10/2016 03:56:50 PM,,,
175,42199.0,10516273,HZ258443,03/14/2016 12:00:00 PM,109XX S DOTY AVE E,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,0,0,513,5,10,51,11,,,2016,05/10/2016 03:56:50 PM,,,
176,42308.0,10516300,HZ258500,03/01/2016 09:00:00 AM,084XX S VINCENNES AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,0,0,622,6,21,71,26,,,2016,05/10/2016 03:56:50 PM,,,
177,42460.0,22451,HZ250365,05/03/2016 09:08:00 PM,074XX S MAPLEWOOD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,0,0,835,8,18,66,01A,1160663,1855290,2016,05/10/2016 03:56:50 PM,41.758606301,-87.686748849,"(41.758606301, -87.686748849)"
178,42482.0,22452,HZ249724,05/03/2016 02:00:00 PM,049XX W MONROE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,0,0,1533,15,28,25,01A,1143598,1899211,2016,05/10/2016 03:56:50 PM,41.879467146,-87.748195577,"(41.879467146, -87.748195577)"
179,43063.0,10508660,HZ250515,05/04/2016 12:01:00 AM,015XX W GARFIELD BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,934,9,16,61,08B,1167130,1868260,2016,05/11/2016 03:50:55 PM,41.794061805,-87.662676999,"(41.794061805, -87.662676999)"
180,43695.0,10508667,HZ250527,05/04/2016 12:47:00 AM,067XX S LAFLIN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,0,0,725,7,17,67,15,1167495,1860032,2016,05/11/2016 03:50:55 PM,41.771475336,-87.661574276,"(41.771475336, -87.661574276)"
181,44256.0,10508668,HZ250525,05/04/2016 12:15:00 AM,033XX W FLOURNOY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,1,0,1134,11,24,27,18,1154249,1896836,2016,05/11/2016 03:50:55 PM,41.87274397,-87.709149899,"(41.87274397, -87.709149899)"
182,44300.0,10508673,HZ250533,05/04/2016 12:14:00 AM,032XX W 47TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1,0,821,8,14,58,18,1155749,1873296,2016,05/11/2016 03:50:55 PM,41.808117346,-87.704275674,"(41.808117346, -87.704275674)"
183,44495.0,10508676,HZ250520,05/04/2016 12:17:00 AM,006XX W 127TH ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,1,0,523,5,9,53,04A,1174204,1820662,2016,05/11/2016 03:50:55 PM,41.663292071,-87.63814672,"(41.663292071, -87.63814672)"
184,44929.0,10508677,HZ250509,05/04/2016 12:08:00 AM,005XX E 130TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,0,0,533,5,9,54,04A,1182215,1819214,2016,05/11/2016 03:50:55 PM,41.659137482,-87.608875108,"(41.659137482, -87.608875108)"
185,44996.0,10508686,HZ250511,05/04/2016 12:00:00 AM,025XX E 78TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,421,4,7,43,08B,1194390,1853738,2016,05/11/2016 03:50:55 PM,41.753585384,-87.563194315,"(41.753585384, -87.563194315)"
186,45107.0,10508689,HZ250537,05/04/2016 12:45:00 AM,068XX S THROOP ST,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,0,0,724,7,17,67,08A,1168837,1859459,2016,05/11/2016 03:50:55 PM,41.769874082,-87.656671484,"(41.769874082, -87.656671484)"
